start_date,end_date,total_days,profit_days,loss_days,capital,end_balance,max_drawdown,max_ddpercent,max_drawdown_duration,total_net_pnl,daily_net_pnl,total_commission,daily_commission,total_slippage,daily_slippage,total_turnover,daily_turnover,total_trade_count,daily_trade_count,total_return,annual_return,daily_return,return_std,sharpe_ratio,ewm_sharpe,return_drawdown_ratio,rgr_ratio,ts_code
2021-10-08,2025-12-31,1030,151,191,69444.44444444444,90524.25867444661,-58959.930584714195,-43.36225428259267,878,21079.814230002194,20.465839058254556,1765.450314855099,1.7140294318981544,734.0,0.7126213592233009,2206812.8935688734,2142.5367898726927,80,0.07766990291262135,30.354932491203137,7.07299397853277,0.025736970294914077,1.45320477241018,0.27436974947093545,0.08911080544506407,0.7000312366921572,0.1548789942520296,003028.SZ
2021-10-08,2025-12-31,1020,156,174,69444.44444444444,118708.82216063983,-26469.926188003403,-23.264924210125386,678,49264.37771619539,48.298409525681755,1208.0148859183091,1.184328319527754,269.0,0.26372549019607844,1510018.6073978862,1480.4103994096924,66,0.06470588235294118,70.94070391132136,16.691930332075614,0.05256338721829899,1.26383763010365,0.6443141696929153,0.7417900157087238,3.0492557495823034,0.7608382121015485,003031.SZ
2021-10-08,2025-12-31,1030,187,208,69444.44444444444,141807.59628316393,-48988.512064171504,-54.99054107664961,233,72363.15183871952,70.2554872220578,2563.121128845977,2.4884671153844438,4104.0,3.984466019417476,3203901.4110574718,3110.583894230555,98,0.09514563106796116,104.2029386477561,24.280296383943167,0.06931496220059553,2.989003166786512,0.3592578251223746,1.3578852547638485,1.8949247744718651,0.33877128718173716,300102.SZ
2021-10-08,2025-12-31,1010,190,214,69444.44444444444,86901.57484444446,-46625.97280000001,-49.35395186050124,576,17457.130400000045,17.28428752475252,2252.8696,2.2305639603960397,4715.0,4.6683168316831685,2816087.0,2788.2049504950496,95,0.09405940594059406,25.138267776000035,5.973449768554463,0.022202879425513494,2.6720232455213107,0.12872849425542804,0.740085422437437,0.5093466040379756,0.07503797558548589,300131.SZ
2021-10-08,2025-12-31,1030,175,229,69444.44444444444,58168.22604444447,-62958.1584,-55.876076846449216,833,-11276.218399999985,-10.947784854368917,2223.2183999999997,2.158464466019417,2994.0,2.9067961165048546,2779023.0,2698.080582524272,113,0.10970873786407767,-16.23775449599996,-3.783554445669893,-0.017202700096907594,2.6194913550344365,-0.10173848576682622,-0.16331274234709886,-0.2906029809612846,-0.044125873017716394,300252.SZ
2021-10-08,2025-12-31,1030,164,193,69444.44444444444,70530.77644444445,-42812.798399999985,-58.75879782933492,981,1086.332000000013,1.054691262135935,1844.6680000000001,1.7909398058252428,5520.0,5.359223300970874,2305835.0,2238.6747572815534,86,0.08349514563106795,1.5643180800000156,0.36450130019417837,0.0015069987836045997,2.7414545584815557,0.008516035655011158,0.31662820196246033,0.02662270396585685,0.005880455129233068,300287.SZ
2021-10-08,2025-12-31,1030,163,204,69444.44444444444,65583.31174569912,-43860.230747931986,-46.641622885717325,549,-3861.132698745304,-3.7486725230536933,2790.3092269573026,2.7090380844245656,6736.0,6.539805825242718,3487886.5336966277,3386.2976055307067,94,0.0912621359223301,-5.560031086193263,-1.295541223967362,-0.00555396144992747,2.610953386330551,-0.032954093035384185,-0.1297965149693671,-0.11920749627037237,-0.016872359646987946,300303.SZ
2021-10-08,2025-12-31,1030,199,216,69444.44444444444,239244.44166525063,-26732.41278937552,-26.63787381761994,6,169799.99722080622,164.85436623379246,1382.0024153423992,1.3417499178081547,450.0,0.4368932038834951,1727503.019177999,1677.1873972601934,72,0.06990291262135923,244.51199599796095,56.97366897039867,0.12009308012950076,1.8201027556879297,1.0221807486039702,1.8541981140374275,9.179110828140704,1.7614297944933501,300308.SZ
2021-10-08,2025-12-31,1030,182,225,69444.44444444444,19860.646844444454,-52676.84079999997,-72.62016167172071,1417,-49583.79759999999,-48.13960932038834,2620.7976,2.5444636893203882,6714.0,6.518446601941748,3275997.0,3180.5796116504853,115,0.11165048543689321,-71.40066854399998,-16.63704898112621,-0.12153270331066368,3.383420230251756,-0.5564713856507782,-1.069989548292556,-0.98320723749923,-0.1974649901890429,300310.SZ
2021-10-08,2025-12-31,1030,141,176,69444.44444444444,41165.54855222834,-62114.45335461962,-60.141801130719315,1287,-28278.895892216093,-27.455238730306885,1645.6079098566704,1.5976775823851168,1210.0,1.174757281553398,2057009.8873208382,1997.0969779813963,85,0.0825242718446602,-40.72161008479118,-9.488530505194062,-0.05076945301395456,2.187421499105209,-0.35956352463307045,-0.6211334859158043,-0.6770932915075492,-0.08388546375359418,300351.SZ
